category,style,size,chest_cm,waist_cm,low_hip_cm
tops,maternal,L,110.42468138531473,95.17710490080985,112.44205598689659
tops,maternal,L,112.51217681225197,93.96579922116973,114.9044822268801
tops,maternal,L,110.37643648613015,95.11455857751972,111.08336695372236
tops,maternal,L,106.79101239077846,92.80562488656479,110.67459124973855
tops,maternal,L,105.0573066353676,96.26252879885502,112.13858375529095
tops,maternal,L,108.24678898479958,96.19721828701795,108.48433475001556
tops,maternal,L,105.4181328352725,97.04042130351988,110.59013125433428
tops,maternal,L,105.01820219497306,95.06558141414372,108.84357549065815
tops,maternal,L,105.37445515454404,99.97553753551027,108.10478723892675
tops,maternal,L,104.93268667713569,95.87160739011384,112.66847486792528
tops,maternal,L,109.48850379458798,98.44625200997643,109.07433084686959
tops,maternal,L,104.8154107951018,100.63684264333408,113.23515465494098
tops,maternal,L,109.49230203091757,96.57627273823707,113.57412388549585
tops,maternal,L,110.22447632233461,94.64498875371922,110.37285107326736
tops,maternal,L,107.35169166437747,100.08322755223264,109.68985205409153
tops,maternal,L,106.02364639744438,99.85118887877604,110.55800443218261
tops,maternal,L,109.65167481241215,98.29704336461381,113.75613196144216
tops,maternal,L,104.95175196709222,93.26482048154722,113.11589641933247
tops,maternal,L,112.83267831295697,95.42483512263067,111.48744811124303
tops,maternal,L,109.34826126123815,94.13471319290052,113.19630216668492
tops,maternal,L,108.7024810780729,94.3451531222197,109.87098878640563
tops,maternal,L,111.78002664844743,101.29589132600941,111.40857684554192
tops,maternal,L,111.48383127339537,95.0857506469027,112.1285748821432
tops,maternal,L,111.7889722528209,98.51921930199633,111.09767848667745
tops,maternal,L,109.19960360900086,94.32801423186574,112.90094791275223
tops,maternal,L,110.52214953533866,93.25262760826789,114.97608092988374
tops,maternal,L,112.81392689774295,95.47152329410882,114.23109027889976
tops,maternal,L,107.39332485444733,94.34168260283701,113.23078401365954
tops,maternal,L,109.405907650993,92.94388114632633,110.4489741831602
tops,maternal,L,111.84315467796004,101.45946012393327,110.82092660135366
tops,maternal,L,110.80523824858128,93.51854731733589,112.79140702238581
tops,maternal,L,109.36680916341773,94.24395262457084,113.17800347483536
tops,maternal,L,108.4652312779688,97.76264231305909,113.75232635535853
tops,maternal,L,104.50348726929157,98.34807652547958,114.0514933734818
tops,maternal,L,108.69480685212673,95.42886002046657,113.3824907637314
tops,maternal,L,111.3841594066561,93.5404809497585,111.39707477700246
tops,maternal,L,104.25704289068887,100.39982466161113,109.22729998916276
tops,maternal,XL,119.81834649244493,103.1764530353192,121.48211861541375
tops,maternal,XL,121.80477295328507,106.51669703389545,115.29724053958067
tops,maternal,XL,124.45540216364003,112.99895721472777,122.32807274815926
tops,maternal,XL,122.3120710500149,107.97908176001093,116.96974809036044
tops,maternal,XL,116.37470617913893,111.16940281161223,117.02630860731053
tops,maternal,XL,124.18812929563595,111.94283782209406,120.64251002759411
tops,maternal,XL,122.72637365001951,110.03896021633982,116.74175092414966
tops,maternal,XL,114.9663097539648,113.51035990647638,118.97420600955428
tops,maternal,XL,120.77348511921262,108.18115956335177,123.55900273902229
tops,maternal,XL,123.5069417174368,112.18859245885041,117.22063986920912
tops,maternal,XL,113.36619435747761,110.80892963807824,123.98112557554786
tops,maternal,XL,113.00164593136417,103.43659715418652,118.06396375494809
tops,maternal,XL,113.58237363882726,109.26918643256823,119.63872923122808
tops,maternal,XL,119.76123083301486,103.76790320316131,122.9015510157544
tops,maternal,XL,119.20123618914884,110.9216212166502,122.86265614073655
tops,maternal,XL,123.52938870601443,104.33847066299478,118.70835513092302
tops,maternal,XL,115.5652845808323,107.22901733582324,115.91585363849757
tops,maternal,XL,115.68950369900058,108.9729722561559,115.27001049088044
tops,maternal,XL,114.88152646029508,109.2348693798129,118.61746739821314
tops,maternal,XL,124.51876802874304,104.953892383498,123.36707077652221
tops,maternal,XL,122.26321723528582,108.28510532752313,122.86566864198115
tops,maternal,XL,121.75406985309827,108.25399214881911,115.32041623713597
tops,maternal,XL,114.38468248947568,103.17801558518015,123.93331708887449
tops,maternal,XL,118.51406566862799,103.45593308045285,120.90835527162201
tops,maternal,XL,118.36009361488296,108.25610781363801,123.41029991769913
tops,maternal,XL,119.42602859895977,104.06426000243104,119.84914950128459
tops,maternal,XL,117.13279768132642,112.07089656266876,119.97477480167693
tops,maternal,XL,121.3337394809777,103.33796440064869,116.71197660803546
tops,maternal,XL,124.83208463809176,108.7970197165702,118.72736631403477
tops,maternal,XL,113.85539693444697,112.23176784346646,117.33009314971073
tops,maternal,XL,113.12678320168095,106.29115886363559,116.29642409044554
tops,maternal,XL,113.18959397044549,112.44099260185936,122.31369866285445
tops,maternal,XL,115.60439443955067,109.85986681905695,120.39957386214613
tops,maternal,XL,119.09825196150328,111.78429455488464,119.14591363355945
tops,maternal,XL,118.66922618521494,113.22481850616734,118.78238146412939
tops,maternal,XL,114.71332962561029,113.46362886313132,116.4797538202059
tops,maternal,XL,124.10448744947017,102.06909162114609,116.14706382083361
tops,maternal,XL,113.21940395850028,103.10725709709293,123.03947640707116
tops,maternal,XL,124.07859435630391,103.22203915132293,115.84158086425843
tops,maternal,XL,115.46516298988945,109.56230277458319,123.1002124340725
tops,maternal,XL,115.36800749892502,108.33762755035345,121.78500022365242
tops,maternal,XL,122.97112549028262,105.53922509385445,122.8069497158357
tops,maternal,XL,116.55537123532537,108.74461640750106,115.32870302889373
tops,maternal,XL,115.55266312158949,113.6100471757361,123.38732127776252
tops,maternal,XL,120.05126790042729,112.65347905502185,119.34831768780921
tops,maternal,XL,115.52245297750068,102.98316020433136,115.05788467726069
tops,maternal,XL,121.90229405849001,107.02822791646481,123.1232820266865
tops,maternal,XL,118.21007121299078,112.37032585948644,121.85224582170449
tops,maternal,XL,117.95632930466807,107.40532392921578,118.19473531092882
tops,maternal,XL,113.09598765242505,110.48939571117774,119.98835029134307
tops,maternal,XL,119.55191156737993,112.44603139238605,119.05838907340224
tops,maternal,XL,124.61838690194016,111.89812045127312,116.40472809127586
tops,maternal,XL,117.26103778040377,102.50475290166723,118.07757564025474
tops,maternal,XL,119.19958110918606,104.0477738306589,116.16196031942003
tops,maternal,XL,120.90877854683542,112.22369256976488,115.36473490641062
tops,maternal,XL,117.96217328087916,104.74691303421253,121.90246308013357
tops,maternal,XL,116.64389934303139,110.67176286999879,117.84391339662967
tops,maternal,XL,118.76381412860653,108.83105113683015,123.71053437165044
tops,maternal,XL,121.67576790381148,109.97599904480028,122.95622390331425
tops,maternal,XL,123.88939081337188,104.02207382427105,122.25234846643673
tops,maternal,XL,118.21306070587598,107.93910189399287,121.23295565642375
tops,maternal,XL,122.37045678703562,108.54791306613942,123.65826509063585
tops,maternal,XL,118.42033470754231,108.10709232075394,121.83012885902116
tops,maternal,XL,116.06661753810555,102.70275628300993,122.52912311557593
tops,maternal,XL,118.23902917064932,106.32708103230107,118.15334496658193
tops,maternal,XL,120.87287124084315,107.91392434600984,119.9221080928566
tops,maternal,XL,122.07266258706053,108.0922419201376,118.54678478987447
tops,maternal,XL,122.23623334786116,103.48538068174476,120.00626601314178
tops,maternal,XL,119.19349491534513,106.129554256285,117.4763953288341
tops,maternal,XL,118.52253022916707,104.35044330137856,123.45260585049807
tops,maternal,XL,114.93342553544872,103.50088912359136,123.73432104874378
tops,maternal,XL,116.69272992151357,103.32960451058213,118.09087448210849
tops,maternal,XL,119.33749954000321,105.1909666514703,118.82187297088858
tops,maternal,XL,118.45964417367806,108.5756393260317,119.19536462100497
tops,maternal,XL,115.6215421177976,112.14578014214851,116.53175548525469
tops,maternal,XL,121.79342214406759,107.66020507552311,119.78359218614999
tops,maternal,XL,118.41084344487952,102.600788114726,122.8703166628073
tops,maternal,XL,119.31224016668845,109.99793646226212,121.81244643878595
tops,maternal,XL,124.93460058901971,102.44976233684567,117.32553071114255
tops,maternal,XL,123.84223839572488,106.94190884013626,118.32314616953155
tops,maternal,XL,114.18677857354334,108.52707942040242,122.28138179241557
tops,maternal,XL,114.98077873782884,107.48351984485623,120.12372576443205
tops,maternal,XL,120.5908821376214,103.39860760446173,119.13487615757057
tops,maternal,XL,123.17077990884428,113.48541175331603,116.23436445549494
tops,maternal,XL,120.29099466954096,102.16330141973826,116.12513949192063
tops,maternal,XL,118.17112400553553,104.94303208674197,117.36408636542414
tops,maternal,XL,118.56659656928173,105.96220440286075,120.17838670695218
tops,maternal,XL,115.57358399813604,111.06461468347096,123.39644606327363
tops,maternal,XL,114.26161273442398,106.97574155179281,120.13610294665449
tops,maternal,XL,124.0903239011366,109.57054809824689,116.56549306613722
tops,maternal,XL,119.31801584339011,103.70413234511427,117.8640016544292
tops,maternal,XL,119.6302653841505,113.83014481784797,117.23391656137264
tops,maternal,XL,115.85753979184267,112.64402327080307,118.3412140327651
tops,maternal,XL,115.86735809645444,105.46287196717272,123.29951485426248
tops,maternal,XL,122.26021843021911,104.90712762637519,121.75614283921723
tops,maternal,XL,117.73454583975669,112.53506367520941,118.22793685032471
tops,maternal,XL,113.55950371636352,103.58124064793805,115.64450285442362
tops,maternal,XL,115.1894411697121,110.50164921976292,117.01913900941311
tops,maternal,XL,115.66561473265276,113.23028253895836,118.17898764483947
tops,maternal,XL,115.03206461887787,102.7869912150037,121.04185532728188
tops,maternal,XXL,131.12469037432163,127.85961579618429,130.01514342004418
tops,maternal,XXL,130.55691190005268,114.13638337073404,126.00040732892843
tops,maternal,XXL,132.36947064760585,119.55397285122467,132.12682504444285
tops,maternal,XXL,129.12781920764306,127.59254249492508,128.37897103626347
tops,maternal,XXL,132.93688320331705,127.04011345370127,132.84622699284364
tops,maternal,XXL,131.82939740459307,120.92024750926777,125.08695059765336
tops,maternal,XXL,126.68775785038271,120.1907366672773,128.0765929851828
tops,maternal,XXL,129.07725039027702,120.11581672094665,129.38600375088072
tops,maternal,XXL,133.9536935248365,123.62364801070137,124.8079591739744
tops,maternal,XXL,125.6236433274388,115.20192133826973,126.51309578180955
tops,maternal,XXL,136.40615971250702,122.5292023663388,125.26270219741797
tops,maternal,XXL,133.89123376278408,117.35009260426041,128.64619807354433
tops,maternal,XXL,129.82355398827838,124.94651968464736,129.4810921307201
tops,maternal,XXL,127.87647316668671,120.75599261522193,127.82152308737213
tops,maternal,XXL,129.39503594382023,115.33383810177422,130.8097852334984
tops,maternal,XXL,134.23679838234952,126.16807985135696,132.49818661096666
tops,maternal,XXL,128.28036164456196,118.02605115623986,124.18825281860231
tops,maternal,XXL,135.9198013091609,121.98704817757658,129.3223503782684
tops,maternal,XXL,136.46072688492842,118.05950940006232,126.66957507516189
tops,maternal,XXL,132.7449164739795,114.92273690149688,131.51283413783963
tops,maternal,XXL,131.85027288327825,125.1001191684728,132.37843757893114
tops,maternal,XXL,126.1351419639775,121.24289999858794,127.35092397931052
tops,maternal,XXL,127.83133517206755,119.20660221665378,125.58844467165599
tops,maternal,XXL,134.6230055867987,115.99885658589787,127.14364347531708
tops,maternal,XXL,125.31271156644175,116.81101176594322,128.447948460276
tops,maternal,XXL,127.37983276537496,118.54874959918304,133.34244327121115
tops,maternal,XXL,132.2354646518117,115.58537086704534,128.54881797681165
tops,maternal,XXL,127.31762340807452,123.49666481163935,127.74583601386175
tops,maternal,XXL,136.1389128765356,127.99304766846937,129.26889006702058
tops,maternal,XXL,130.54920778258116,122.03986102691262,130.35766064177093
tops,maternal,XXL,135.890893395308,120.31792051697292,133.0569292325668
tops,maternal,XXL,125.96163957781293,125.50785153251297,130.89569590323038
tops,maternal,XXL,126.86063819562513,127.98057931226444,132.91267925876986
tops,maternal,XXL,130.77946587273058,127.75982808131455,127.50503442994757
tops,maternal,XXL,136.17783888519014,126.2141947923917,125.57619350717009
tops,maternal,XXL,134.6898299486764,120.11636911246495,129.8578822084367
tops,maternal,XXL,132.03588127417243,118.3695943949029,128.6067087512638
tops,maternal,XXL,132.74307320619067,115.62667005263215,130.99576547545797
tops,maternal,XXL,131.1969438812461,114.00877778318532,133.1937946855184
tops,maternal,XXL,127.1041535010733,122.52778129699328,124.7260957424681
tops,maternal,XXL,132.18686210794428,125.4692173909291,133.65284765352968
tops,maternal,XXL,128.7742554407182,115.49461970952319,124.07580079565425
tops,maternal,XXL,125.99827597423106,114.18794163013328,129.589958906512
tops,maternal,XXL,130.8248303489617,126.87394774797191,124.17480555979617
tops,maternal,XXL,125.05505970104112,125.03264042252293,125.54944681573507
tops,maternal,XXL,127.56556480961764,121.04601893624526,127.4402651697289
tops,maternal,XXL,133.54315587277273,120.88880665518136,126.50998801713006
tops,maternal,XXL,136.36194686680324,124.59273868162258,125.19778470144806
tops,maternal,XXL,135.86914348156702,122.3255422377722,124.1980496126176
tops,maternal,XXL,126.24416391803858,114.5728011652197,129.72458471806073
tops,maternal,XXL,126.08215114374939,127.45559305510473,124.6456810330536
tops,maternal,XXL,136.2481919822672,125.60789184175788,133.29628454045306
tops,maternal,XXL,128.0823407041255,122.26117832477834,124.53942903199516
tops,maternal,XXL,125.31743083798732,119.0739314567114,126.35300531835723
tops,maternal,XXL,127.28900740345038,124.53783856460205,124.78748003143784
tops,maternal,XXL,125.55734829016362,115.24893979354555,124.56341267456723
tops,maternal,XXL,126.86726339143816,120.18116703461513,130.92941290007548
tops,maternal,XXL,134.4001732642776,125.7656820833833,127.39613684060195
tops,maternal,XXL,131.64826275086395,114.07736032335596,128.26707667679906
tops,maternal,XXL,128.4795091248646,119.4706440238871,133.56477561089278
tops,maternal,XXL,131.94641808524995,122.90513980253952,127.87759487749518
tops,maternal,XXL,128.14774551182086,116.96234095208223,125.37257821152794
tops,maternal,XXL,136.77569433798567,121.63745337764473,132.77854670467525
tops,maternal,XXL,136.54096260848078,126.49741639372162,130.3552903486328
tops,maternal,XXL,126.59384796990601,115.99354382929386,133.02152972440066
tops,maternal,XXL,134.530545920487,118.11588509686489,132.6919344948854
tops,maternal,XXL,132.2660517282943,117.79957824661834,129.55844713910574
tops,maternal,XXL,125.96252824207781,126.12732989166989,126.83023001457549
tops,maternal,XXL,127.96933284011597,124.22535005122614,125.65026142836048
tops,maternal,XXL,127.58939555839451,126.12454347950332,127.16633150909216
tops,maternal,XXL,132.01811886197558,119.65080539001553,129.12551877925154
tops,maternal,XXL,132.37968679333667,115.64094013771879,128.4209305461405
tops,maternal,XXL,131.64234546853416,125.89307792543315,127.89999043462929
tops,maternal,XXL,128.10393514334737,127.40106856982369,124.45745686997547
tops,maternal,XXL,130.89235151419572,117.39707253106552,124.74742903890902
tops,maternal,XXL,134.23433968491787,125.96653366203255,129.048665577171
tops,maternal,XXL,134.42492281982516,117.83788037000909,130.96097765258187
tops,maternal,XXL,127.02373762759699,116.99384759748297,132.19579969166358
tops,maternal,XXL,134.76453885258042,122.19208971842912,128.14870665804276
tops,maternal,XXL,126.21522949543228,115.89970316147354,130.24325062435142
tops,maternal,XXL,128.15115102741967,115.59702420982471,128.13092390544423
tops,maternal,XXL,135.6643057347702,126.77755249977659,133.26029193681796
tops,maternal,XXL,135.29521030292085,121.31406300189758,128.02829402288722
tops,maternal,XXL,125.06798609619597,117.90182427906092,127.58766559984754
tops,maternal,XXL,130.42825392539316,125.67710681346455,129.73002539568972
tops,maternal,XXL,126.90559997486444,124.39609013262161,124.25422167172319
tops,maternal,XXL,127.37395416803648,120.19097263795997,130.14176843715677
tops,maternal,XXL,131.77362038512908,127.98702589043232,133.34439905759996
tops,maternal,XXL,129.28050264041724,127.19794092429761,131.54809319083216
tops,maternal,XXL,125.76092921312129,116.78333396950244,129.5279206745369
tops,maternal,XXL,133.82890075507922,124.58135884362258,133.6635320729033
tops,maternal,XXL,134.01429295084753,118.42870461980667,127.66384709562095
tops,maternal,XXL,128.47568837883873,118.89808496115775,125.93552347778484
tops,maternal,XXL,136.73416449806774,122.34282590125012,133.9479151941111
tops,maternal,XXL,132.88155606140495,119.72602002636125,130.62278606665956
tops,maternal,XXL,128.87503728715896,123.80526271591144,126.56196016483526
tops,maternal,XXL,135.44280464277347,118.29838122970565,130.86680621628602
tops,maternal,XXL,128.24385439662058,117.98820222790317,125.92487706171603
tops,maternal,XXL,132.96461866201392,118.26538450585136,124.25278937965474
tops,maternal,XXL,134.53676941263336,123.88390511385786,133.41118928704347
tops,maternal,3XL,148.97193517238262,132.13542329847655,140.75215377840144
tops,maternal,3XL,142.51938104445358,134.30422034575076,142.3850463148419
tops,maternal,3XL,146.498189540575,138.0804424258154,141.39251047691317
tops,maternal,3XL,142.77840588293748,141.78433488620496,139.31205545003843
tops,maternal,3XL,148.28915770044958,130.81072967148395,135.15488908562457
tops,maternal,3XL,140.71956749998694,134.36717611325366,139.92825070269026
tops,maternal,3XL,142.94369089468674,139.61655012110674,134.10870548409184
tops,maternal,3XL,142.4519338511825,140.38615946248186,137.4872139570648
tops,maternal,3XL,147.04160113411555,139.39903230004182,136.29957354238053
tops,maternal,3XL,139.55241495097295,128.37118596139234,142.05794924046606
tops,maternal,3XL,138.7610539715308,139.09996863613733,136.48296289905753
tops,maternal,3XL,145.43654998803993,129.2943124116434,135.7977090323872
tops,maternal,3XL,140.24402670477662,128.2377141377663,143.46552612143213
tops,maternal,3XL,144.04998111378578,130.40586461018063,135.72997621845016
tops,maternal,3XL,145.7793064728262,138.35012521807116,143.14062080524164
tops,maternal,3XL,143.7140541435531,128.34217280045047,143.12204596586204
tops,maternal,3XL,137.6158630562182,141.7040424948188,134.32906362925115
tops,maternal,3XL,145.17844474986182,139.96849622466868,138.63093147077734
tops,maternal,3XL,144.0766211097847,132.29420253998842,139.25245829248243
tops,maternal,3XL,143.95434137725096,138.0526145692297,136.2930707930585
tops,maternal,3XL,146.52649404620973,130.6897116824505,136.81908361258044
tops,maternal,3XL,146.59159809924648,128.8807867548312,136.22635380245833
tops,maternal,3XL,144.14952048820496,134.39446275085442,137.29939554577248
tops,maternal,3XL,142.82160570332871,141.96554290714124,134.3393255118141
tops,maternal,3XL,140.6871489500376,140.40446368126518,139.58031585643437
tops,maternal,3XL,141.01426165534465,134.7730942309099,137.70045810596002
tops,maternal,3XL,141.25686817770634,141.97442199493386,142.02964260706193
tops,maternal,3XL,145.52986595840667,141.60626883125144,137.49484241154667
tops,maternal,3XL,146.85671503538848,139.9294825099276,135.30720203286037
tops,maternal,3XL,146.56445379575263,140.72811480090562,143.09322992050798
tops,maternal,3XL,147.64457421010582,132.40213996449694,139.23115533322235
tops,maternal,3XL,142.22778800461398,139.54595766421716,138.86247781215314
tops,maternal,3XL,140.57377419360537,134.09937635506165,139.5040030128604
tops,maternal,3XL,145.2556214633222,139.41949342011011,141.17293698773813
tops,maternal,3XL,141.54742509723548,132.05082258243127,136.5757276673927
tops,maternal,3XL,141.2239840409202,135.9998925383116,143.6151139912457
tops,maternal,3XL,137.37733395672788,128.32798903285885,135.06403798838247
tops,maternal,3XL,148.7948378992794,132.2026760536802,137.83923350375684
tops,maternal,3XL,139.5884023870386,136.33760288794466,142.919412079583
tops,maternal,3XL,146.49544870446942,136.56836659681233,134.86872193516587
tops,maternal,3XL,147.5435147933215,135.15501852884296,137.08042903686635
tops,maternal,3XL,142.71460266122213,130.6592085507945,140.36289925016945
tops,maternal,3XL,139.3046233490608,139.4244654758873,142.4768091731671
tops,maternal,3XL,141.14051821478344,138.2894776559454,140.30645564897364
tops,maternal,3XL,147.75933062647658,140.57010248289927,135.45836416893346
tops,maternal,3XL,142.310444701157,138.15913433560323,140.13727568518902
tops,maternal,3XL,140.84847763458592,129.7042093073197,140.71325512485194
tops,maternal,3XL,143.19510275527827,130.95674088194085,135.36568598272387
tops,maternal,3XL,145.21452627050417,132.51697541259867,142.5118279652335
tops,maternal,3XL,147.30598182320625,138.01518566319956,139.77269952900008
tops,maternal,3XL,137.35798994199348,136.53489348362282,142.20456494429055
tops,maternal,3XL,137.65645633957848,129.44145891296444,139.73787342217474
tops,maternal,3XL,142.2615194100089,137.43800675505724,139.36908571694963
tops,maternal,3XL,144.75127427545226,140.67436876523595,141.74207344265488
tops,maternal,3XL,144.45571614442346,139.2949784966214,142.21042289524985
tops,maternal,3XL,144.0415213513927,130.37736361924522,135.4850873524949
tops,maternal,3XL,140.521739042885,136.20832455073364,141.04757712730324
tops,maternal,3XL,145.86392945352742,139.39608723964963,138.279554110483
tops,maternal,3XL,142.0241888690759,135.0348718473267,139.46760903765016
tops,maternal,3XL,142.77194770593647,138.06082896219897,143.48415216064757
tops,maternal,3XL,139.27380214452475,133.0521632242059,142.0146905658535
tops,maternal,3XL,141.08885827496698,136.77728944286312,138.50579289385084
tops,maternal,3XL,137.12623642209027,136.61056653116384,140.03259224332567
tops,maternal,3XL,143.38072172879168,136.61085970851738,143.23234822348923
tops,maternal,3XL,139.22951082870108,132.4062716378498,137.44171739735347
tops,maternal,3XL,143.8864958608986,137.16817342186226,135.5463845319549
tops,maternal,3XL,141.57082282124787,137.34701288745086,136.56734044000038
tops,maternal,3XL,140.64391573826947,128.24973385748518,141.49871244878955
tops,maternal,3XL,147.0536863929182,134.01728732368727,142.079792034109
tops,maternal,3XL,146.13846383454376,130.06464588968993,135.1323096535982
tops,maternal,3XL,138.2518906753587,132.5030513868566,142.96554349585554
tops,maternal,3XL,144.67160131090998,136.81589673424654,143.7411254841882
tops,maternal,3XL,144.8850716802097,135.89320189189598,139.32072500683364
tops,maternal,3XL,141.81328557688212,129.49508354320784,136.27771569876325
tops,maternal,3XL,146.05530396997372,141.80549048043082,139.82548606194476
tops,maternal,3XL,137.72222057212787,140.9252249774179,142.35237118180714
tops,maternal,3XL,143.2229880971647,139.09399820784557,138.20699545959303
tops,maternal,3XL,146.20296644905576,141.82933145666138,139.6042167069485
tops,maternal,3XL,137.50668242261995,138.48799405203408,142.52096301292838
tops,maternal,3XL,146.1866659758436,140.8382804835038,134.30074818264046
tops,maternal,3XL,137.9143012966844,141.85881043946222,136.48241158514577
tops,maternal,3XL,139.77592649068194,135.73877280497868,141.93751400430529
tops,maternal,3XL,146.2662748044272,137.4884345330052,141.4563296549526
tops,maternal,3XL,137.21928467459716,130.11819070939117,138.9787774889111
tops,maternal,3XL,145.30634531112653,138.319468116643,138.15128517452808
tops,maternal,3XL,146.7961656056224,129.73833065754138,138.23614664218826
tops,maternal,3XL,140.5212330783384,138.7084139250426,138.02029564458027
tops,maternal,3XL,137.53468153593272,133.15648189369836,137.9825429343925
tops,maternal,3XL,143.16852178816188,137.85482371321228,142.4582420325628
tops,maternal,3XL,138.82806683327362,135.30661150365154,139.38520095292665
tops,maternal,3XL,142.75615391426481,130.5783791591834,137.31707286157265
tops,maternal,3XL,143.54013600206792,135.63978130127416,139.35235022325955
tops,maternal,3XL,137.99661495175425,140.28597953516643,143.10677187655543
tops,maternal,3XL,142.4415214474818,140.4498126855683,143.33056927657333
tops,maternal,3XL,137.02662270723178,137.9644273885748,135.97842613912377
tops,maternal,3XL,140.29776051347218,139.97842043114935,134.25122039696743
tops,maternal,3XL,148.24475147710706,129.1937871425568,134.4848353828846
tops,maternal,3XL,138.33581012647628,132.08276443048442,139.92213062654966
tops,maternal,3XL,137.96501466557183,130.85725670113035,137.36119354862814
tops,maternal,3XL,144.03690706236173,136.77099739794406,136.70146178678422
